Date,Exercise,Reps,Weight(kg),Duration(s),Distance(m),Incline,Resistance,isWarmup,Note,multiplier
2020-07-15 00:10:55 +0000,Dumbbell Shoulder Press,10,6.8038936415346000,0.0,0.0,0.0,0.0,TRUE,,2.0
2020-07-15 00:10:55 +0000,Dumbbell Shoulder Press,10,13.607787283069200,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-15 00:10:55 +0000,Dumbbell Shoulder Press,10,13.607787283069200,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-15 00:10:55 +0000,Dumbbell Shoulder Press,10,13.607787283069200,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-15 00:10:55 +0000,Dumbbell Shoulder Press,12,13.607787283069200,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-11 19:00:00 +0000,Barbell Bicep Drag Curl,10,27.215574566138400,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-11 19:00:00 +0000,Barbell Bicep Drag Curl,10,27.215574566138400,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-11 19:00:00 +0000,Barbell Bicep Drag Curl,10,27.215574566138400,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-11 19:00:00 +0000,Cable Row,10,24.947610018960200,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-11 19:00:00 +0000,Cable Row,10,24.947610018960200,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-11 19:00:00 +0000,Cable Row,10,24.947610018960200,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-11 19:00:00 +0000,Trap Bar Deadlift,5,165.5614119440090,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-11 19:00:00 +0000,Trap Bar Deadlift,5,165.5614119440090,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-11 19:00:00 +0000,Trap Bar Deadlift,5,165.5614119440090,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-10 20:40:13 +0000,Barbell Bench Press,5,83.91468824559340,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-10 20:40:13 +0000,Barbell Bench Press,5,88.45061733994970,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-10 20:40:13 +0000,Barbell Bench Press,5,92.98654643430620,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-10 20:40:13 +0000,Barbell Bench Press,5,88.45061733994970,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-10 20:40:13 +0000,Barbell Bench Press,5,83.91468824559340,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-10 20:40:13 +0000,Barbell Incline Bench Press,7,61.235042773811400,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-10 20:40:13 +0000,Barbell Incline Bench Press,8,61.235042773811400,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-10 20:40:13 +0000,Barbell Incline Bench Press,8,61.235042773811400,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-10 20:40:13 +0000,Dumbbell Shoulder Press,10,15.87575183024740,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-10 20:40:13 +0000,Dumbbell Shoulder Press,10,18.14371637742560,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-10 20:40:13 +0000,Dumbbell Shoulder Press,10,18.14371637742560,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-10 20:40:13 +0000,Dumbbell Shoulder Press,10,18.14371637742560,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-10 20:40:13 +0000,Dumbbell Bench Press,12,22.67964547178200,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-10 20:40:13 +0000,Dumbbell Bench Press,12,22.67964547178200,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-10 20:40:13 +0000,Dumbbell Bench Press,12,22.67964547178200,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-10 20:40:13 +0000,Dip,8,15.87575183024740,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-10 20:40:13 +0000,Dip,8,31.75150366049480,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-10 20:40:13 +0000,Dip,12,15.87575183024740,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-10 20:40:13 +0000,Close-Grip Bench Press,4,29.483539113316600,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-10 20:40:13 +0000,Close-Grip Bench Press,4,29.483539113316600,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-10 20:40:13 +0000,Close-Grip Bench Press,4,29.483539113316600,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-10 20:40:13 +0000,Leg Raises with Stability Ball,15,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-10 20:40:13 +0000,Leg Raises with Stability Ball,15,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-10 20:40:13 +0000,Leg Raises with Stability Ball,15,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-10 20:40:13 +0000,Bench Dip,8,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-10 20:40:13 +0000,Bench Dip,8,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-10 20:40:13 +0000,Bench Dip,8,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-10 20:40:13 +0000,EZ-Bar Skullcrusher,8,29.483539113316600,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-10 20:40:13 +0000,EZ-Bar Skullcrusher,8,29.483539113316600,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-10 20:40:13 +0000,EZ-Bar Skullcrusher,8,29.483539113316600,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Seated Machine Calf Press,8,31.75150366049480,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Seated Machine Calf Press,8,31.75150366049480,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Seated Machine Calf Press,8,31.75150366049480,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Seated Machine Calf Press,8,31.75150366049480,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Leg Extension,8,24.947610018960200,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Leg Extension,8,24.947610018960200,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Leg Extension,8,24.947610018960200,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Leg Extension,8,24.947610018960200,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Leg Extension,8,24.947610018960200,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Leg Extension,8,24.947610018960200,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Leg Press,8,43.091326396385800,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Leg Press,8,43.091326396385800,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Leg Press,8,61.235042773811400,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Leg Press,8,61.235042773811400,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Leg Press,8,83.91468824559340,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Leg Press,8,83.91468824559340,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Leg Press,8,102.05840462301900,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Leg Press,8,102.05840462301900,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Leg Press,8,124.73805009480100,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Leg Press,8,124.73805009480100,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Leg Press,8,142.88176647222700,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Leg Press,8,142.88176647222700,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Back Squat,5,124.73805009480100,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Back Squat,3,133.80990828351400,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Back Squat,3,133.80990828351400,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Back Squat,3,133.80990828351400,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Back Squat,4,133.80990828351400,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Walking Lunge,10,18.14371637742560,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-09 16:06:00 +0000,Walking Lunge,10,22.67964547178200,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-09 16:06:00 +0000,Walking Lunge,11,22.67964547178200,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-09 16:06:00 +0000,Walking Lunge,10,22.67964547178200,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-09 16:06:00 +0000,Barbell Hip Thrust,10,47.62725549074220,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Barbell Hip Thrust,10,47.62725549074220,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Barbell Hip Thrust,10,47.62725549074220,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Glute Ham Raise,10,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Glute Ham Raise,10,15.87575183024740,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 16:06:00 +0000,Glute Ham Raise,10,15.87575183024740,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 04:13:00 +0000,Machine Row,10,63.50300732098960,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 04:13:00 +0000,Machine Row,10,63.50300732098960,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 04:13:00 +0000,Machine Row,10,63.50300732098960,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 04:13:00 +0000,Machine Row,10,63.50300732098960,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 04:13:00 +0000,Machine Row,10,63.50300732098960,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 04:13:00 +0000,Machine Row,10,63.50300732098960,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 04:13:00 +0000,Landmine Row,8,45.35929094356400,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 04:13:00 +0000,Landmine Row,8,45.35929094356400,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 04:13:00 +0000,Landmine Row,8,45.35929094356400,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 04:13:00 +0000,Barbell Row,8,52.16318458509860,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 04:13:00 +0000,Barbell Row,8,52.16318458509860,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 04:13:00 +0000,Barbell Row,8,52.16318458509860,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 04:13:00 +0000,Barbell Row,8,52.16318458509860,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 04:13:00 +0000,Machine Row,10,20.41168092460380,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 04:13:00 +0000,Machine Row,10,20.41168092460380,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 04:13:00 +0000,Machine Row,10,20.41168092460380,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 04:13:00 +0000,Hammer Curls,10,9.071858188712800,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-09 04:13:00 +0000,Hammer Curls,10,9.071858188712800,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-09 04:13:00 +0000,Hammer Curls,10,9.071858188712800,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-09 04:13:00 +0000,Barbell Curl,8,27.215574566138400,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 04:13:00 +0000,Barbell Curl,8,27.215574566138400,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 04:13:00 +0000,Barbell Curl,8,27.215574566138400,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 04:13:00 +0000,Cable Row,10,45.35929094356400,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 04:13:00 +0000,Cable Row,10,45.35929094356400,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 04:13:00 +0000,Cable Row,10,45.35929094356400,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 04:13:00 +0000,Machine Shoulder Shrug,10,81.64672369841520,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 04:13:00 +0000,Machine Shoulder Shrug,10,122.47008554762300,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 04:13:00 +0000,Machine Shoulder Shrug,10,122.47008554762300,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-09 04:13:00 +0000,Machine Shoulder Shrug,10,68.03893641534600,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-07 16:23:00 +0000,Barbell Bench Press,5,83.91468824559340,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-07 16:23:00 +0000,Barbell Bench Press,5,92.98654643430620,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-07 16:23:00 +0000,Barbell Bench Press,3,102.05840462301900,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-07 16:23:00 +0000,Barbell Bench Press,1,111.13026281173200,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-07 16:23:00 +0000,Barbell Bench Press,3,102.05840462301900,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-07 16:23:00 +0000,Barbell Bench Press,3,92.98654643430620,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-07 16:23:00 +0000,Barbell Bench Press,5,83.91468824559340,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-07 04:00:00 +0000,Back Squat,5,124.73805009480100,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-07 04:00:00 +0000,Back Squat,5,102.05840462301900,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-07 04:00:00 +0000,Back Squat,8,83.91468824559340,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-07 04:00:00 +0000,Back Squat,4,142.88176647222700,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-07 04:00:00 +0000,Back Squat,1,165.5614119440090,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-05 06:03:00 +0000,Running,0,0.0,5400.0,4828.032,0.0,0.0,FALSE,,0.0
2020-07-04 15:22:00 +0000,Hanging Leg Raise,15,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-04 15:22:00 +0000,Hanging Leg Raise,15,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-04 15:22:00 +0000,Hanging Leg Raise,15,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-04 15:22:00 +0000,Chin Up,10,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-04 15:22:00 +0000,Chin Up,10,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-04 15:22:00 +0000,Chin Up,7,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-04 15:22:00 +0000,Decline Push Up,10,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-04 15:22:00 +0000,Decline Push Up,10,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-04 15:22:00 +0000,Decline Push Up,10,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-04 15:22:00 +0000,Air Squats,10,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-04 15:22:00 +0000,Air Squats,10,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-04 15:22:00 +0000,Air Squats,10,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-04 15:22:00 +0000,Incline Push Up,10,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-04 15:22:00 +0000,Incline Push Up,10,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-04 15:22:00 +0000,Incline Push Up,10,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-04 15:22:00 +0000,Muscle Up,1,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-04 15:22:00 +0000,Muscle Up,1,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-04 15:22:00 +0000,Pull Up,10,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-04 15:22:00 +0000,Pull Up,10,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-04 15:22:00 +0000,Pull Up,7,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-03 22:04:00 +0000,Cable Rope Tricep Extension,10,10.205840462301900,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-03 22:04:00 +0000,Cable Rope Tricep Extension,10,10.205840462301900,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-03 22:04:00 +0000,Cable Rope Tricep Extension,10,10.205840462301900,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-03 22:04:00 +0000,Cable Rope Overhead Triceps Extension,8,12.473805009480100,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-03 22:04:00 +0000,Cable Rope Overhead Triceps Extension,8,10.205840462301900,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-03 22:04:00 +0000,Cable Rope Overhead Triceps Extension,8,7.937875915123700,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-03 22:04:00 +0000,Cable Rope Overhead Triceps Extension,8,5.669911367945500,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-03 22:04:00 +0000,Cable Rope Overhead Triceps Extension,8,3.4019468207673000,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-03 22:04:00 +0000,Cable Rope Overhead Triceps Extension,8,1.1339822735891000,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-03 22:04:00 +0000,Machine Bench Press,8,31.75150366049480,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-03 22:04:00 +0000,Machine Bench Press,8,31.75150366049480,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-03 22:04:00 +0000,Machine Fly,10,40.82336184920760,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-03 22:04:00 +0000,Machine Fly,10,40.82336184920760,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-03 22:04:00 +0000,Machine Fly,10,40.82336184920760,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-03 22:04:00 +0000,Dip,15,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-03 22:04:00 +0000,Dip,15,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-03 22:04:00 +0000,Dip,15,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-03 22:04:00 +0000,Low Cable Chest Fly,8,16.32934473968300,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-03 22:04:00 +0000,Low Cable Chest Fly,8,16.32934473968300,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-03 22:04:00 +0000,Low Cable Chest Fly,8,16.32934473968300,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-03 22:04:00 +0000,Low Cable Chest Fly,8,16.32934473968300,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-03 22:04:00 +0000,Low Cable Chest Fly,8,16.32934473968300,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-03 22:04:00 +0000,Dumbbell Shoulder Press,10,15.87575183024740,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-03 22:04:00 +0000,Dumbbell Shoulder Press,10,18.14371637742560,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-03 22:04:00 +0000,Dumbbell Shoulder Press,10,18.14371637742560,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-03 22:04:00 +0000,Barbell Bench Press,5,61.235042773811400,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-03 22:04:00 +0000,Barbell Bench Press,3,83.91468824559340,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-03 22:04:00 +0000,Barbell Bench Press,8,70.30690096252420,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-03 22:04:00 +0000,Barbell Bench Press,10,70.30690096252420,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-03 22:04:00 +0000,Barbell Bench Press,10,74.84283005688060,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-03 22:04:00 +0000,Barbell Incline Bench Press,8,43.091326396385800,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-03 22:04:00 +0000,Barbell Incline Bench Press,8,61.235042773811400,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-03 22:04:00 +0000,Barbell Incline Bench Press,8,65.77097186816780,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-03 22:04:00 +0000,Barbell Incline Bench Press,8,65.77097186816780,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-02 21:33:00 +0000,TRX Glute Bridge,5,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-02 21:33:00 +0000,TRX Glute Bridge,5,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-02 21:33:00 +0000,TRX Glute Bridge,5,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-02 21:33:00 +0000,TRX Glute Bridge,5,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-02 21:33:00 +0000,TRX Glute Bridge,5,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-02 21:33:00 +0000,Bulgarian Split Squat,8,15.87575183024740,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-02 21:33:00 +0000,Bulgarian Split Squat,8,15.87575183024740,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-02 21:33:00 +0000,Bulgarian Split Squat,8,15.87575183024740,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-02 21:33:00 +0000,Bulgarian Split Squat,8,15.87575183024740,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-02 21:33:00 +0000,Bulgarian Split Squat,8,15.87575183024740,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-02 21:33:00 +0000,Bulgarian Split Squat,8,15.87575183024740,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-02 21:33:00 +0000,Bulgarian Split Squat,8,15.87575183024740,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-02 21:33:00 +0000,Single Leg Glute Bridge,8,0.0,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-02 21:33:00 +0000,Single Leg Glute Bridge,8,0.0,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-02 21:33:00 +0000,Single Leg Glute Bridge,8,0.0,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-02 21:33:00 +0000,Back Squat,8,15.87575183024740,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-02 21:33:00 +0000,Back Squat,8,15.87575183024740,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-02 21:33:00 +0000,Back Squat,8,15.87575183024740,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-02 21:33:00 +0000,Dumbbell Lunge,20,9.071858188712800,0.0,0.0,0.0,0.0,FALSE,,4.0
2020-07-02 21:33:00 +0000,Dumbbell Lunge,20,9.071858188712800,0.0,0.0,0.0,0.0,FALSE,,4.0
2020-07-02 21:33:00 +0000,Dumbbell Lunge,20,9.071858188712800,0.0,0.0,0.0,0.0,FALSE,,4.0
2020-07-02 21:33:00 +0000,Lunge,10,0.0,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-02 21:33:00 +0000,Lunge,10,0.0,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-02 21:33:00 +0000,Lunge,10,0.0,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-02 21:33:00 +0000,Air Squats,10,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-02 21:33:00 +0000,Air Squats,10,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-02 21:33:00 +0000,Air Squats,10,0.0,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-02 21:33:00 +0000,Foam Roll Hamstrings,8,0.0,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-02 01:05:20 +0000,Single Arm Lat Pulldown,8,4.535929094356400,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-02 01:05:20 +0000,Single Arm Lat Pulldown,8,4.535929094356400,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-02 01:05:20 +0000,Single Arm Lat Pulldown,8,4.535929094356400,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-02 01:05:20 +0000,Single Arm Lat Pulldown,8,4.535929094356400,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-02 01:05:20 +0000,Lat Pulldown,8,15.87575183024740,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-02 01:05:20 +0000,Lat Pulldown,8,22.67964547178200,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-02 01:05:20 +0000,Lat Pulldown,8,22.67964547178200,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-02 01:05:20 +0000,Lat Pulldown,8,22.67964547178200,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-02 01:05:20 +0000,Lat Pulldown,8,22.67964547178200,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-02 01:05:20 +0000,Lat Pulldown,8,31.75150366049480,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-02 01:05:20 +0000,Lat Pulldown,8,22.67964547178200,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-02 01:05:20 +0000,Lat Pulldown,8,22.67964547178200,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-02 01:05:20 +0000,Machine Reverse Fly,8,9.071858188712800,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-02 01:05:20 +0000,Machine Reverse Fly,8,9.071858188712800,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-02 01:05:20 +0000,Machine Reverse Fly,8,9.071858188712800,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-02 01:05:20 +0000,Machine Reverse Fly,6,29.483539113316600,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-02 01:05:20 +0000,Machine Reverse Fly,4,29.483539113316600,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-02 01:05:20 +0000,Machine Reverse Fly,3,24.947610018960200,0.0,0.0,0.0,0.0,FALSE,,1.0
2020-07-02 01:05:20 +0000,Cable Rear Delt Fly,8,9.071858188712800,0.0,0.0,0.0,0.0,FALSE,,2.0
2020-07-02 01:05:20 +0000,Cable Rear Delt Fly,8,9.071858188712800,0.0,0.0,0.0,0.0,FALSE,,2.0
